Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
10517553,"Ani později, ani jinde",Delphine de Vigan,"Vigan, Delphine de",Alexandra Pflimpflová,"=""8020713484""","=""9788020713483""",0,3.60,Odeon,Hardcover,192,2011,2009,,2018/01/14,2011,2011 (#12),read,,,,1,0
9613850,Po otřesech,Haruki Murakami,"Murakami, Haruki",Tomáš Jurkovič,"=""802071345X""","=""9788020713452""",0,3.77,Odeon,Hardcover,160,2010,2000,,2018/01/14,2011,2011 (#11),read,,,,1,0
17449631,Turecký med,Jan Wolkers,"Wolkers, Jan",Adam Bžoch,"=""8080859272""","=""9788080859275""",0,3.61,Slovart,Hardcover,160,2011,1969,,2018/01/14,2011,2011 (#10),read,,,,1,0
14882461,Milenec,Marguerite Duras,"Duras, Marguerite",Michaela Jurovská,"=""8085585294""","=""""",0,3.71,Petit press,Hardcover,138,2005,1984,,2018/01/14,2011,2011 (#9),read,,,,1,0
205194,The Voices of Marrakesh,Elias Canetti,"Canetti, Elias",J.A. Underwood,"=""0714525804""","=""9780714525808""",0,3.66,Marion Boyars,Paperback,104,2001,1968,,2018/01/14,2011,2011 (#8),read,,,,1,0
13354354,Stará som už bola,Monika Macháčková,"Macháčková, Monika",,"=""8089452191""","=""9788089452194""",0,3.33,Evitapress,Paperback,232,2011,2011,,2018/01/14,2011,2011 (#7),read,,,,1,0
9472697,Láska a léto,William Trevor,"Trevor, William",Petra Nagyová,"=""8020422048""","=""9788020422040""",0,3.58,Mladá fronta,,216,2010,2009,,2018/01/14,2011,2011 (#6),read,,,,1,0
4954833,"Brooklyn (Eilis Lacey, #1)",Colm Tóibín,"Tóibín, Colm",,"=""1439138311""","=""9781439138311""",0,3.74,Scribner,Hardcover,262,2009,2009,,2018/01/14,2011,2011 (#5),read,,,,1,0
1129414,Agnes,Peter Stamm,"Stamm, Peter",,"=""3716022454""","=""9783716022450""",0,3.23,Arche Verlag,Hardcover,152,1998,1998,,2018/01/14,2011,2011 (#4),read,,,,1,0
13617785,Sedem dní do pohrebu,Ján Rozner,"Rozner, Ján",,"=""8081140093""","=""9788081140099""",0,4.40,Marenčin PT,Hardcover,288,2009,2009,,2018/01/14,2011,2011 (#3),read,,,,1,0
11790919,Bon voyage,Zuzana Mojžišová,"Mojžišová, Zuzana",,"=""8089445144""","=""9788089445141""",0,3.81,Artforum,Paperback,104,2010,2010,,2018/01/14,2011,2011 (#2),read,,,,1,0
15993022,Približná krajina,Peter Stamm,"Stamm, Peter",Ján Jambor,"=""8081013598""","=""9788081013591""",0,3.60,Kalligram,Paperback,141,2010,2001,,2018/01/14,2011,2011 (#1),read,,,,1,0
25738,Stories for Children,Isaac Bashevis Singer,"Singer, Isaac Bashevis",,"=""0374464898""","=""9780374464899""",0,4.21,Square Fish,Paperback,352,1985,1984,,2018/01/14,2012,2012 (#23),read,,,,1,0
10064,Rosshalde,Hermann Hesse,"Hesse, Hermann",Alberto Luis Bixio,"=""9500725959""","=""9789500725958""",0,3.80,Sudamericana,Paperback,217,2005,1914,,2018/01/14,2012,2012 (#22),read,,,,1,0
16143213,Naum,Michal Hvorecký,"Hvorecký, Michal",Svetlana Fialová,"=""8081141375""","=""9788081141379""",0,3.07,Marenčin PT,Hardcover,193,2012,2012,,2018/01/14,2012,2012 (#21),read,,,,1,0
16066687,Srdečné pozdravy z Notwithstandingu,Louis de Bernières,"Bernières, Louis de",,"=""8080859868""","=""9788080859862""",0,3.82,Slovart,Hardcover,230,2010,2009,,2018/01/14,2012,2012 (#20),read,,,,1,0
15901764,Manželstvá v červenej búrke,Alya Rakhmanova,"Rakhmanova, Alya",Zuzana Demjánová,"=""8089594085""","=""9788089594085""",0,4.53,Premedia,Paperback,336,2012,1932,,2018/01/14,2012,2012 (#19),read,,,,1,0
6862,Amsterdam,Ian McEwan,"McEwan, Ian",,"=""0385494246""","=""9780385494243""",0,3.47,Anchor Books/Knopf Doubleday Publishing Group,Paperback,208,1999,1998,,2018/01/14,2012,2012 (#17),read,,,,1,0
99664,The Painted Veil,W. Somerset Maugham,"Maugham, W. Somerset",,"=""0307277771""","=""9780307277770""",0,3.97,Vintage,Paperback,246,2006,1925,,2018/01/14,2012,2012 (#16),read,,,,1,0
12782627,"Študenti, láska, Čeka a smrť",Alya Rakhmanova,"Rakhmanova, Alya",Zuzana Demjánová,"=""8097066122""","=""9788097066123""",0,4.62,Premedia,Paperback,324,2011,1931,,2018/01/14,2012,2012 (#15),read,,,,1,0
17969913,"Dobrý deň, smútok. Akýsi úsmev",Françoise Sagan,"Sagan, Françoise","Jozef Brandobur, Ján Belnay","=""8022002909""","=""""",0,4.02,Slovenský spisovateľ,Paperback,164,1991,1956,,2018/01/14,2012,2012 (#14),read,,,,1,0
13516629,Charlieho malé tajomstvá,Stephen Chbosky,"Chbosky, Stephen",Michaela Hajduková,"=""8055604274""","=""9788055604275""",0,4.24,Vydavateľstvo SLOVART,Paperback,208,2012,1999,,2018/01/14,2012,2012 (#13),read,,,,1,0
15712907,27 čiže smrť robí umelca,Alexandra Salmela,"Salmela, Alexandra",Silvia Žilinská,"=""8089092616""","=""9788089092611""",0,2.87,Q111,Hardcover,363,2012,2010,,2018/01/14,2012,2012 (#12),read,,,,1,0
31829045,Statisté,Arnon Grunberg,"Grunberg, Arnon",Veronika Havlíková,"=""8085974940""","=""""",0,3.11,Aurora,Hardcover,269,2000,1997,,2018/01/14,2012,2012 (#11),read,,,,1,0
23388772,Skrytá kamera,Lidija Dimkovska,"Dimkovska, Lidija",Viera Prokešová,"=""8071499102""","=""9788071499107""",0,3.37,Kalligram,Paperback,242,2007,2006,,2018/01/14,2012,2012 (#10),read,,,,1,0
88514,Platform,Michel Houellebecq,"Houellebecq, Michel",Frank Wynne,"=""1400030269""","=""9781400030262""",0,3.81,Vintage,Paperback,259,2004,2001,,2018/01/14,2012,2012 (#9),read,,,,1,0
17371963,Mužov nemožno znásilniť,Märta Tikkanen,"Tikkanen, Märta",Jarmila Cihová,"=""8085549034""","=""""",0,3.77,Aspekt,Paperback,184,1998,1975,,2018/01/14,2012,2012 (#8),read,,,,1,0
9300354,Velký Gatsby / Poslední magnát,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Lubomír Dorůžka,"=""8073351382""","=""9788073351380""",0,3.55,Leda,Hardcover,296,2008,1941,,2018/01/14,2012,2012 (#7),read,,,,1,0
12066,The Nice and the Good,Iris Murdoch,"Murdoch, Iris",,"=""0140030344""","=""9780140030341""",0,3.86,Penguin,Paperback,362,1968,1968,,2018/01/14,2013,2013 (#12),read,,,,1,0
7570058,Prútené kreslá,Dominik Tatarka,"Tatarka, Dominik",,"=""809692267X""","=""9788096922673""",0,4.03,Artforum,Hardcover,128,2009,1963,,2018/01/14,2012,2012 (#6),read,,,,1,0
10197189,Umění cestovat,Alain de Botton,"Botton, Alain de",Alice Hyrmanová McElveen,"=""8087162927""","=""9788087162927""",0,3.82,Kniha Zlín,Paperback,224,2010,2002,,2018/01/14,2012,2012 (#4),read,,,,1,0
21191818,The Ballad of the Heart - Balada o Srdci,Petra Hilbert,"Hilbert, Petra",Marc Woodworth,"=""8089566030""","=""9788089566037""",0,4.46,iAdverti,Kindle Edition,0,2012,2012,,2018/01/14,2012,2012 (#3),read,,,,1,0
13602492,Lu & Mira,Mária Modrovich,"Modrovich, Mária",,"=""""","=""9788081080357""",0,3.41,Koloman Kertész Bagala,Kindle Edition,128,2011,2011,,2018/01/14,2012,2012 (#2),read,,,,1,0
6459316,Alice,Judith Hermann,"Hermann, Judith",,"=""3100331826""","=""9783100331823""",0,3.52,"FISCHER, S.",,189,2009,2007,,2018/01/14,2013,2013 (#11),read,,,,1,0
13580480,Paměť moji babičce,Petra Hůlová,"Hůlová, Petra",,"=""8072153668""","=""9788072153664""",0,3.83,Torst,Paperback,242,2009,2001,,2018/01/14,2013,2013 (#10),read,,,,1,0
9298774,Obyčejné lásky,Maxim Biller,"Biller, Maxim",Jana Zoubková,"=""8087260074""","=""9788087260074""",0,3.16,Labyrint,Hardcover,155,2010,2007,,2018/01/14,2013,2013 (#8),read,,,,1,0
1481738,La confession d'un enfant du siècle,Alfred de Musset,"Musset, Alfred de",,"=""0543897788""","=""9780543897787""",0,3.69,Adamant Media Corporation,Paperback,220,2001,1836,,2018/01/14,2013,2013 (#7),read,,,,1,0
13618151,Vlak poslednej noci,Dacia Maraini,"Maraini, Dacia",František Hruška,"=""8081015558""","=""9788081015557""",0,3.75,Kalligram ,Paperback,400,2011,2008,,2018/01/14,2013,2013 (#5),read,,,,1,0
22098835,Vynáranie,Margaret Atwood,"Atwood, Margaret",Katarína Karovičová,"=""8022100889""","=""""",0,3.45,Smena,Hardcover,182,1990,1972,,2018/01/14,2013,2013 (#4),read,,,,1,0
10489515,Pod skleněným zvonem,Sylvia Plath,"Plath, Sylvia",Tomáš Hrách,"=""8072030094""","=""9788072030095""",0,4.05,Argo,Hardcover,211,1996,1963,,2018/01/14,2013,2013 (#3),read,,,,1,0
31936964,Rýchly život,Zoë Jenny,"Jenny, Zoë","Zoë Jennyová, Jarmila Šeligová","=""8055107084""","=""""",0,2.77,Ikar,,120,2004,2002,,2018/01/14,2013,2013 (#2),read,,,,1,0
23315843,The Festival of Insignificance,Milan Kundera,"Kundera, Milan",Linda Asher,"=""0062356895""","=""9780062356895""",0,3.36,Harper,Hardcover,115,2015,2013,,2018/01/14,2014,2014 (#17),read,,,,1,0
11094494,Běguni,Olga Tokarczuk,"Tokarczuk, Olga","Petr Vidlák, Pavel Peč","=""8072942859""","=""9788072942855""",0,3.75,Host,Hardcover,336,2008,2007,,2018/01/14,2014,2014 (#16),read,,,,1,0
18301241,Mliekarka z Ottakringu,Alya Rakhmanova,"Rakhmanova, Alya",Zuzana Demjánová,"=""808159020X""","=""9788081590207""",0,4.17,Premedia,Paperback,264,2013,2013,,2018/01/14,2014,2014 (#15),read,,,,1,0
8664084,Zmizet,Petra Soukupová,"Soukupová, Petra",Milan Soukup,"=""""","=""9788072944392""",0,4.10,Host,Paperback,344,2011,2009,,2018/01/14,2014,2014 (#14),read,,,,1,0
20318037,Žítkovské čarování : Pravdivý příběh žítkovských bohyní,Jiří Jilík,"Jilík, Jiří",,"=""8026402847""","=""9788026402848""",0,3.72,CPress,Paperback,258,2013,2013,,2018/01/14,2014,2014 (#13),read,,,,1,0
21870553,Ženské lži,Lyudmila Ulitskaya,"Ulitskaya, Lyudmila","Alena Machoninová, Ljudmila Ulická","=""8074323412""","=""9788074323416""",0,3.80,Paseka,Paperback,224,2013,2002,,2018/01/14,2014,2014 (#12),read,,,,1,0
20945706,Nevybavená záležitosť,Jana Juráňová,"Juráňová, Jana",,"=""8081510087""","=""9788081510083""",0,3.93,Aspekt,Paperback,152,2013,2013,,2018/01/14,2014,2014 (#11),read,,,,1,0
18633723,Sebevraždy panen,Jeffrey Eugenides,"Eugenides, Jeffrey",Martina Neradová,"=""8072947850""","=""9788072947850""",0,3.78,Host,Hardcover,260,2013,1993,,2018/01/14,2014,2014 (#10),read,,,,1,0
46059,Anaïs Nin,Elisabeth Barillé,"Barillé, Elisabeth",,"=""0749398043""","=""9780749398040""",0,3.56,Minerva,Paperback,256,1993,1991,,2018/01/14,2014,2014 (#9),read,,,,1,0
17901580,Vtedy v Bratislave (Môj život s Oskarom L.),Jo Langer,"Langer, Jo",,"=""8089218504""","=""9788089218509""",0,4.72,Marenčin PT,Hardcover,240,2007,1979,,2018/01/14,2014,2014 (#8),read,,,,1,0
24204599,Tiché dny v Clichy,Henry Miller,"Miller, Henry",Jaroslav Kořán,"=""8086202038""","=""9788086202037""",0,3.62,Hynek,Hardcover,110,1998,1956,,2018/01/14,2014,2014 (#7),read,,,,1,0
13609614,Príšerne nahlas a neuveriteľne blízko,Jonathan Safran Foer,"Foer, Jonathan Safran",Pavol Lukáč,"=""8055603596""","=""9788055603599""",0,3.97,Slovart,Hardcover,368,2012,2005,,2018/01/14,2014,2014 (#6),read,,,,1,0
13536961,Žítkovské bohyně,Kateřina Tučková,"Tučková, Kateřina",Martin Pecina,"=""8072945289""","=""9788072945283""",0,4.02,Host,Hardcover,455,2012,2012,,2018/01/14,2014,2014 (#5),read,,,,1,0
19134571,Tichý režim,Mária Modrovich,"Modrovich, Mária",,"=""8089550096""","=""9788089550098""",0,2.68,Vlna / Drewo a srd,Paperback,133,2013,2013,,2018/01/14,2014,2014 (#4),read,,,,1,0
18373718,Toxo,Ivana Dobrakovová,"Dobrakovová, Ivana",,"=""8081141898""","=""9788081141898""",0,3.70,Marenčin PT,Hardcover,192,2013,2013,,2018/01/06,"2017, 2014","2017 (#21), 2014 (#3)",read,,,,1,0
16036517,Mojich 7 životov: Agneša Kalinová v rozhovore s Janou Juráňovou,Agneša Kalinová,"Kalinová, Agneša",Jana Juráňová,"=""8085549956""","=""9788085549959""",0,4.69,Aspekt,Paperback,424,2011,2011,,2018/01/14,2014,2014 (#2),read,,,,1,0
8576320,Skleněný pokoj,Simon Mawer,"Mawer, Simon",Lukáš Novák,"=""8087162196""","=""9788087162194""",0,3.93,Kniha Zlín,Hardcover,392,2009,2009,,2018/01/14,2014,2014 (#1),read,,,,1,0
9833014,On The Road To Babadag: Travels in the Other Europe,Andrzej Stasiuk,"Stasiuk, Andrzej",Michael Kandel,"=""0151012717""","=""9780151012718""",0,3.69,Mariner Books,Hardcover,272,2011,2004,,2018/01/14,2015,2015 (#4),read,,,,1,0
6389277,"La chica que soñaba con una cerilla y un bidón de gasolina (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",,"=""950732111X""","=""9789507321115""",0,4.26,DESTINO,Paperback,736,2009,2006,,2018/01/14,2015,2015 (#1),read,,,,1,0
31288849,Slučaj Bremen,Dragan Velikić,"Velikić, Dragan",,"=""""","=""""",0,3.31,Stubovi kulture,Paperback,,2001,2001,,2018/01/06,2017,2017 (#31),read,,,,1,0
13274738,Expedície 1973 – 1982,Július Satinský,"Satinský, Július","Lucia Satinská, Tomáš Janovic","=""8055604908""","=""9788055604909""",0,4.27,Slovart,Hardcover,128,2011,2011,,2018/01/06,2017,2017 (#30),read,,,,1,0
22598252,"Zabila jsem naše kočky, drahá",Dorota Masłowska,"Masłowska, Dorota",Barbora Gregorová,"=""8020715517""","=""9788020715517""",0,3.12,Odeon,Hardcover,160,2014,2012,,2018/01/06,2017,2017 (#29),read,,,,1,0
27424839,Podvolení,Michel Houellebecq,"Houellebecq, Michel",Alan Beguivin,"=""802071653X""","=""9788020716538""",0,3.65,Odeon,Hardcover,248,2015,2015,,2018/01/06,2017,2017 (#28),read,,,,1,0
31408462,Počátek veškeré lásky,Judith Hermann,"Hermann, Judith",,"=""8074431797""","=""9788074431791""",0,3.28,Větrné mlýny,Hardcover,204,2016,2014,,2018/01/06,2017,2017 (#26),read,,,,1,0
9572204,Planeta Kaukaz,Wojciech Górecki,"Górecki, Wojciech",,"=""8375362123""","=""9788375362121""",0,4.11,Czarne,Paperback,256,2010,2002,,2018/01/06,2017,2017 (#24),read,,,,1,0
19497086,Tělo,Paolo Giordano,"Giordano, Paolo",Alice Fremlová,"=""8020715134""","=""9788020715135""",0,3.47,Odeon,Hardcover,304,2013,2012,,2018/01/06,2017,2017 (#23),read,,,,1,0
25098765,Lepší život,Anna Gavalda,"Gavalda, Anna",,"=""8020434011""","=""9788020434012""",0,3.21,Mladá fronta,Hardcover,224,2014,2014,,2018/01/06,2017,2017 (#22),read,,,,1,0
20660228,Enjoy,Solange Bied-Charreton,"Bied-Charreton, Solange",,"=""2234071089""","=""9782234071087""",0,2.56,Stock,Paperback,240,2012,2012,,2018/01/06,2017,2017 (#20),read,,,,1,0
36664196,Všetci by sme mali byť feminist(k)ami,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Kristína Karabová,"=""8089916228""","=""9788089916221""",0,4.40,Absynt,Paperback,64,2017,2012,,2018/01/06,2017,2017 (#19),read,,,,1,0
17453169,"Dobré ráno, Harri",Stephen Kelman,"Kelman, Stephen",Ladislav Nagy,"=""8020714685""","=""9788020714688""",0,3.52,Odeon,Hardcover,264,2012,2011,,2018/01/06,2017,2017 (#18),read,,,,1,0
18271190,Divočina,Cheryl Strayed,"Strayed, Cheryl",Saskia Hudecová,"=""""","=""9788055135052""",0,4.07,Ikar,Hardcover,384,2013,2012,,2018/01/06,2017,2017 (#17),read,,,,1,0
27443913,Čerň a stříbro,Paolo Giordano,"Giordano, Paolo",Alice Flemrová,"=""8020716564""","=""9788020716569""",0,3.47,Odeon,Hardcover,128,2015,2014,,2018/01/06,2017,2017 (#16),read,,,,1,0
33298057,Zadné izby,Alena Sabuchová,"Sabuchová, Alena",,"=""8097250101""","=""9788097250102""",0,3.93,Amma,Hardcover,144,2016,2016,,2018/01/06,2017,2017 (#15),read,,,,1,0
35299397,Ruzká klazika,Daniel Majling,"Majling, Daniel",,"=""8089921035""","=""9788089921034""",0,4.21,OZ Brak,Hardcover,118,2017,2017,,2018/01/06,2017,2017 (#14),read,,,,1,0
25698220,Akoby si kameň jedla,Wojciech Tochman,"Tochman, Wojciech",Slavomír Bachura,"=""8097182319""","=""9788097182311""",0,4.44,Absynt,Paperback,112,2015,2002,,2018/01/06,2017,2017 (#13),read,,,,1,0
17201330,Bohyňa pomsty,Jo Nesbø,"Nesbø, Jo",Jozef Zelizňák,"=""805512101X""","=""9788055121017""",0,3.98,Ikar,Hardcover,406,2010,2002,,2018/01/06,2017,2017 (#12),read,,,,1,0
2324568,"The Sailor from Gibraltar (Calderbook, Cb157)",Marguerite Duras,"Duras, Marguerite",,"=""0714505110""","=""9780714505114""",0,3.73,Riverrun Pr,Paperback,318,1985,1952,,2018/01/06,2017,2017 (#11),read,,,,1,0
13630043,Skutky z lásky,James Meek,"Meek, James",Aňa Ostrihoňová,"=""8097066149""","=""9788097066147""",0,3.70,Inaque.sk,Paperback,370,2011,2005,,2018/01/06,2017,2017 (#10),read,,,,1,0
28685435,Dom pri mešite,Kader Abdolah,"Abdolah, Kader",Adam Bžoch,"=""8080856834""","=""9788080856830""",0,4.13,Slovart,Hardcover,389,2009,2005,,2018/01/06,2017,2017 (#9),read,,,,1,0
34940495,Pol Potov úsmev,Peter Fröberg Idling,"Idling, Peter Fröberg",Simona Jánošková,"=""8089916007""","=""9788089916009""",0,3.84,Absynt,Paperback,277,2017,2006,,2018/01/06,2017,2017 (#8),read,,,,1,0
3698,The Quiet American,Graham Greene,"Greene, Graham",Robert  Stone,"=""0143039024""","=""9780143039020""",0,3.98,Penguin Classics Deluxe Editions,Paperback,180,2004,1955,,2018/01/06,2017,2017 (#7),read,,,,1,0
30118832,Príbeh služobníčky,Margaret Atwood,"Atwood, Margaret",,"=""8088977347""","=""""",0,4.15,Epos,Hardcover,350,2001,1985,,2018/01/06,2017,2017 (#6),read,,,,1,0
17380952,"Na plechárni (Cannery Row, #1)",John Steinbeck,"Steinbeck, John",Otakar Kořínek,"=""8071459933""","=""9788071459934""",0,4.06,Slovart,Hardcover,176,2005,1943,,2018/01/06,2017,2017 (#4),read,,,,1,0
17882797,Jakubianov dom,Alaa Al Aswany,"Aswany, Alaa Al",,"=""8080857385""","=""9788080857387""",0,3.71,Slovart,Hardcover,240,2009,2002,,2018/01/06,2017,2017 (#3),read,,,,1,0
17225311,Tampa,Alissa Nutting,"Nutting, Alissa",,"=""0062280562""","=""9780062280565""",0,3.33,Ecco,Kindle Edition,266,2013,2013,,2018/01/06,2017,2017 (#2),read,,,,1,0
243598,The Sheltering Sky,Paul Bowles,"Bowles, Paul",,"=""0141023422""","=""9780141023427""",0,3.89,Penguin Books,Paperback,342,2007,1949,,2018/01/14,2016,2016 (#28),read,,,,1,0
27271814,"Muži, kteří nemají ženy",Haruki Murakami,"Murakami, Haruki",Klára Macúchová,"=""8020716556""","=""9788020716552""",0,3.74,Odeon,Hardcover,248,2015,2014,,2018/01/14,2016,2016 (#27),read,,,,1,0
22813345,Muž spí,Sibylle Berg,"Berg, Sibylle",,"=""8074430839""","=""9788074430831""",0,3.86,Větrné mlýny,Hardcover,488,2013,2009,,2018/01/14,2016,2016 (#26),read,,,,1,0
19254098,Hriešna Vydrica,Anton Baláž,"Baláž, Anton",,"=""8089218512""","=""9788089218516""",0,4.29,Marenčin PT,Hardcover,176,2007,2007,,2018/01/14,2016,2016 (#25),read,,,,1,0
25068611,Pod sněhem,Petra Soukupová,"Soukupová, Petra",,"=""8074914933""","=""9788074914935""",0,3.94,Host,Hardcover,373,2015,2015,,2018/01/14,2016,2016 (#24),read,,,,1,0
30657731,V deň ako tento,Peter Stamm,"Stamm, Peter","Ján Jambor, Pavlína Morháčová","=""""","=""""",0,3.50,Artforum,Hardcover,155,2015,2006,,2018/01/14,2016,2016 (#23),read,,,,1,0
31829071,Modré pondělky,Arnon Grunberg,"Grunberg, Arnon",Veronika Havlíková,"=""8085974649""","=""""",0,3.07,Aurora,Hardcover,249,1999,1994,,2018/01/14,2016,2016 (#22),read,,,,1,0
8755555,"The Troubled Man (Kurt Wallander, #10)",Henning Mankell,"Mankell, Henning",Laurie Thompson,"=""0307593495""","=""9780307593498""",0,3.98,Knopf,Hardcover,367,2011,2009,,2018/01/14,2016,2016 (#21),read,,,,1,0
1934,"Little Women (Little Women, #1)",Louisa May Alcott,"Alcott, Louisa May","Regina Barreca, Grzegorz Komerski, Marta Fihel","=""""","=""""",0,4.17,Signet Classics,Mass Market Paperback,449,2004,1868,,2018/01/14,2016,2016 (#20),read,,,,1,0
1442717,The Virago Book of Women Travellers,Mary Morris,"Morris, Mary",Larry O'Connor,"=""1860492126""","=""9781860492129""",0,4.01,Virago UK,Paperback,464,1996,1994,,2018/01/14,2016,2016 (#19),read,,,,1,0
7327301,No and Me,Delphine de Vigan,"Vigan, Delphine de",,"=""1599904799""","=""9781599904795""",0,3.72,Bloomsbury USA Childrens,Hardcover,256,2010,2007,,2018/01/14,2016,2016 (#17),read,,,,1,0
16176440,We Are All Completely Beside Ourselves,Karen Joy Fowler,"Fowler, Karen Joy",,"=""0399162097""","=""9780399162091""",0,3.71,Plume,Hardcover,310,2013,2013,,2018/01/14,2016,2016 (#16),read,,,,1,0
8745,Desert Flower,Waris Dirie,"Dirie, Waris",Cathleen Miller,"=""0688172377""","=""9780688172374""",0,4.24,William Morrow Paperbacks,Paperback,256,2011,1998,,2018/01/14,2016,2016 (#15),read,,,,1,0
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",0,3.94,Seal Books,Paperback,460,2006,2001,,2018/01/14,2016,2016 (#14),read,,,,1,0
58371,Atomised,Michel Houellebecq,"Houellebecq, Michel",Frank Wynne,"=""""","=""""",0,3.80,Vintage,Paperback,379,2001,1998,,2018/01/14,2016,2016 (#13),read,,,,1,0
11899,The Hours,Michael Cunningham,"Cunningham, Michael",,"=""0312305060""","=""9780312305062""",0,3.96,Picador,Paperback,230,2002,1998,,2018/01/14,2016,2016 (#12),read,,,,1,0
7937843,Room,Emma Donoghue,"Donoghue, Emma",,"=""""","=""""",0,4.08,"Little, Brown and Company",Hardcover,321,2010,2010,,2018/01/14,2016,2016 (#10),read,,,,1,0
6314763,Orange Is the New Black,Piper Kerman,"Kerman, Piper",,"=""0385523386""","=""9780385523387""",0,3.72,Spiegel & Grau,Hardcover,322,2010,2010,,2018/01/14,2016,2016 (#9),read,,,,1,0
14280,Runaway: Stories,Alice Munro,"Munro, Alice",,"=""1400077915""","=""9781400077915""",0,3.97,Vintage Contemporaries,Paperback,335,2005,2004,,2018/01/06,2016,2016 (#8),read,,,,1,0
23010024,Útěk,Alice Munro,"Munro, Alice","Alice Munroová, Alena Jindrová-Špilarová","=""807432074X""","=""9788074320743""",0,3.97,Paseka,Hardcover,299,2011,2004,,2018/01/14,2017,2017 (#1),read,,,,0,0
10073,A Long Way Down,Nick Hornby,"Hornby, Nick",,"=""1594481938""","=""9781594481932""",0,3.44,Riverhead Books,Hardcover,368,2006,2005,,2018/01/14,2016,2016 (#7),read,,,,1,0
3522419,"Nemesis (Harry Hole, #4)",Jo Nesbø,"Nesbø, Jo",Don Bartlett,"=""0061655503""","=""9780061655500""",0,3.98,Harper,Paperback,480,2009,2002,,2018/01/14,2016,2016 (#6),read,,,,0,0
114950,The Adrian Mole Diaries (Adrian Mole #1-2),Sue Townsend,"Townsend, Sue",,"=""0380730448""","=""9780380730445""",0,4.09,Harper Perennial,Paperback,293,1997,1984,,2018/01/14,2016,2016 (#5),read,,,,1,0
47780,Hunting and Gathering,Anna Gavalda,"Gavalda, Anna",,"=""159448144X""","=""9781594481444""",0,4.12,Penguin Publishing Group,Paperback,488,2007,2004,,2018/01/14,2016,2016 (#4),read,,,,1,0
17799,"South of the Border, West of the Sun",Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""0099448572""","=""9780099448570""",0,3.86,Vintage,Paperback,190,2006,1992,,2018/01/14,2016,2016 (#3),read,,,,1,0
19501,"Eat, Pray, Love",Elizabeth Gilbert,"Gilbert, Elizabeth",,"=""0143038419""","=""9780143038412""",0,3.64,Riverhead Books,Paperback,368,2007,2006,,2018/01/14,2016,2016 (#2),read,,,,1,0
